image,MEL,NV,BCC,AKIEC,BKL,DF,VASC
ISIC0035423,1.10867795E-08,7.103229E-09,3.8294773E-10,3.2785399E-09,4.956766E-08,1.0303247E-09,8.380236E-10
ISIC0035425,1.5688469E-10,4.046354E-10,2.1038456E-11,1.6954441E-11,5.1901274E-09,1.8293465E-10,4.1375808E-10
ISIC0035428,1.5503956E-07,0.00012332058,1.4847024E-06,6.863736E-07,6.119796E-07,7.6478983E-07,1.4928648E-06
ISIC0035429,1.2855042E-05,0.016506534,1.3024578E-06,1.976577E-06,8.317279E-07,1.793769E-06,6.7258406E-06
ISIC0035430,1.2570857E-07,2.8006962E-06,5.311639E-08,2.5915568E-08,8.2031426E-07,1.8152843E-07,4.962423E-07
ISIC0035431,1.12061365E-07,0.0042431704,3.2675206E-07,1.7757954E-07,5.4730623E-07,1.4310454E-07,1.6874544E-07
ISIC0035432,0.00019501534,1.4995117E-05,0.00021449981,0.00028738624,0.00014747605,0.000119839795,0.00023323079
ISIC0035433,6.628406E-09,8.703456E-05,5.779604E-08,1.850178E-08,6.064914E-08,4.2801286E-08,3.4186644E-07
ISIC0035434,0.00015563368,0.09784724,8.838767E-05,0.000121976,0.00010554343,0.0001209699,0.00034878077
ISIC0035435,1.6204563E-08,0.0007754564,8.8718466E-10,1.7042516E-09,3.0092802E-09,1.4708473E-09,1.6705467E-08
ISIC0035436,2.1551156E-09,1.7900739E-10,6.3786164E-11,1.1318553E-10,4.501031E-08,6.9947814E-10,1.2472853E-09
ISIC0035437,2.445295E-05,0.0013243442,1.8722355E-06,3.837649E-06,1.76125E-06,2.0632647E-06,2.0453783E-05
ISIC0035438,2.194547E-09,2.2198705E-08,4.8815473E-08,2.0176062E-08,9.9457855E-09,2.1459982E-08,5.555774E-08
ISIC0035439,6.5481865E-12,2.5166904E-12,1.00383986E-10,3.723752E-11,1.9996388E-11,2.6610882E-11,5.056923E-11
ISIC0035440,8.7795815E-10,3.0235487E-09,3.3212018E-08,1.2034838E-08,2.9611908E-09,7.7598035E-09,9.028147E-09
ISIC0035441,6.430785E-09,0.0001558612,7.0931163E-09,3.2153478E-09,1.9225123E-08,6.6412498E-09,1.2623272E-07
ISIC0035442,2.4036985E-05,0.00022269475,1.19773595E-05,1.28134025E-05,2.4939507E-05,1.7105876E-05,0.00013339025
ISIC0035443,2.8131375E-14,8.870712E-14,4.1505775E-13,6.4279143E-13,5.900417E-14,3.6704367E-14,2.1872744E-14
ISIC0035444,6.9673507E-07,0.00081860734,2.0806871E-08,3.0688334E-08,5.419172E-08,1.6666194E-08,9.498886E-08
ISIC0035445,1.601161E-07,0.00052723114,4.0287622E-07,3.0751156E-07,9.514704E-07,2.3755878E-07,8.6106945E-07
ISIC0035446,2.749632E-11,3.159367E-11,3.187344E-10,2.4850394E-10,1.05971024E-10,1.1429082E-10,3.2236486E-10
ISIC0035447,4.0107366E-08,3.9904147E-09,1.0494679E-10,4.612672E-10,1.7082135E-07,8.116642E-10,8.425577E-10
ISIC0035448,4.0533262E-08,0.010413786,5.5071478E-08,2.7509373E-08,1.4543492E-07,3.3408785E-08,1.7200654E-07
ISIC0035449,4.7663255E-07,0.00016234723,6.584621E-08,7.899405E-08,1.593178E-06,1.17505856E-07,4.1817773E-07
ISIC0035450,3.4612458E-07,2.444959E-10,1.10784715E-08,3.3372544E-08,5.2273235E-09,1.3612154E-08,2.3720068E-09
ISIC0035451,5.5715134E-11,7.08482E-11,4.3561507E-10,1.4688429E-09,3.7358405E-10,3.4046305E-10,1.5303898E-10
ISIC0035453,1.5676661E-06,0.04934972,3.4110588E-05,5.064903E-06,4.1257754E-06,7.4942805E-06,2.9058934E-05
ISIC0035456,7.1324617E-12,4.241831E-13,2.7410379E-12,2.1169518E-11,5.325862E-12,2.5037392E-12,3.2506333E-12
ISIC0035458,4.0090022E-22,8.667048E-27,8.941079E-27,3.950313E-22,9.4794633E-20,2.4172822E-24,4.090065E-24
ISIC0035459,0.0005185241,0.005088911,1.5747382E-05,1.3339093E-05,7.640505E-05,9.552622E-06,1.2204541E-05
ISIC0035460,2.7870756E-06,3.9378283E-05,7.857056E-09,1.5613319E-08,1.0512363E-07,1.0340935E-08,5.3104316E-09
ISIC0035461,7.213706E-06,0.26845217,1.277405E-06,1.8369201E-06,7.7526977E-07,3.9992965E-06,4.3091445E-06
ISIC0035462,0.009553532,0.4319467,0.0027482505,0.002004867,0.0006349661,0.002478362,0.0011413813
ISIC0035463,2.6472855E-09,4.68918E-11,1.175559E-10,8.178383E-10,4.6629744E-08,1.2686078E-09,1.2588673E-09
ISIC0035464,6.0478875E-08,1.513266E-08,1.0224744E-09,4.70314E-09,2.5310874E-07,4.11243E-09,3.974615E-09
ISIC0035465,9.483622E-09,2.0004342E-07,8.507454E-09,4.4688817E-09,1.09772195E-07,3.3017606E-08,1.3480273E-07
ISIC0035466,9.317844E-08,3.7242385E-09,1.0513838E-09,3.919201E-09,5.1477224E-07,8.079284E-09,1.13057474E-08
ISIC0035467,8.368472E-08,0.011263631,1.0194803E-07,6.730274E-08,1.41789E-07,1.2623164E-07,1.1195428E-06
ISIC0035469,9.3900803E-07,0.35910282,9.1984106E-07,6.624503E-07,5.650044E-07,1.3278868E-06,2.5256695E-06
ISIC0035470,5.3161325E-06,0.6397814,2.5279517E-06,2.489353E-06,1.3014222E-06,3.688717E-06,3.0566796E-06
ISIC0035471,7.037222E-08,6.160876E-05,9.387657E-10,2.6015994E-09,3.1142948E-09,1.1414839E-09,1.76831E-08
ISIC0035472,4.9486677E-09,6.715432E-10,2.3232103E-09,1.4680054E-09,1.2020675E-07,3.3926415E-08,3.6113313E-08
ISIC0035473,1.5861838E-10,4.6222187E-10,6.294811E-11,2.3464017E-10,2.4101188E-09,2.342619E-10,1.1643903E-10
ISIC0035474,4.1631306E-08,1.0319122E-05,3.5749365E-10,9.291925E-10,1.0857291E-09,2.8439592E-10,4.97308E-09
ISIC0035475,3.5035754E-08,0.03796072,2.693735E-07,8.355027E-08,9.582082E-08,1.3782746E-07,1.257826E-06
ISIC0035476,8.611741E-06,0.5592089,1.5650054E-05,9.897012E-06,8.320696E-06,1.1989668E-05,1.4440531E-05
ISIC0035477,1.0821777E-08,0.00032232617,9.4820884E-08,3.2845687E-08,7.180441E-08,6.085668E-08,2.8504795E-07
ISIC0035478,2.6162236E-06,0.000119840945,1.0797634E-08,1.8913966E-08,1.9311275E-07,1.3132194E-08,5.7812024E-08
ISIC0035479,6.537305E-08,0.010723877,1.3450263E-07,7.280952E-08,1.2037735E-07,1.6910033E-07,1.2005065E-06
ISIC0035480,1.2766961E-06,0.001431828,1.2119711E-05,5.3053855E-06,2.9555217E-06,4.368084E-06,5.310888E-06
ISIC0035481,5.7307476E-05,2.1414558E-05,1.0894541E-06,2.9735531E-06,1.1809119E-06,1.1157717E-06,7.1151358E-06
ISIC0035482,9.099061E-07,0.032254193,1.2242516E-07,1.3122747E-07,1.9953507E-07,1.7272225E-07,5.6205295E-07
ISIC0035483,3.3339657E-07,0.09548079,1.9883961E-07,1.9187873E-07,1.7092451E-07,3.446177E-07,1.3413413E-06
ISIC0035484,0.0001059483,0.00023295276,1.3059288E-07,1.6224098E-07,3.2412868E-06,1.2956227E-07,1.6026964E-07
ISIC0035485,0.07909166,0.21296528,0.061112866,0.059298128,0.032562807,0.04270021,0.05929798
ISIC0035486,0.006873214,0.0039953208,8.7707835E-05,0.00013937429,0.00044117402,9.264234E-05,8.4359104E-05
ISIC0035487,7.454254E-08,2.8658466E-08,2.253891E-08,3.051551E-08,4.4968866E-07,6.289132E-08,1.2579828E-07
ISIC0035488,1.3717341E-06,0.10608376,2.4451527E-08,1.4482187E-08,2.9874528E-08,2.0049121E-08,8.560192E-09
ISIC0035489,4.767453E-06,4.0232476E-06,6.4696025E-08,1.3556634E-07,5.7840474E-08,5.1956473E-08,5.1833143E-07
ISIC0035490,2.3370859E-09,3.6072882E-09,3.4293395E-09,9.367486E-09,1.9233633E-08,5.1560964E-09,3.684376E-09
ISIC0035491,1.2869295E-05,8.021505E-06,1.2259153E-07,4.1056765E-07,1.957722E-07,1.8421149E-07,2.1166943E-06
ISIC0035492,4.7773065E-06,0.037340615,2.3909752E-07,3.6282745E-07,2.3005855E-06,4.3325852E-07,3.9460267E-07
ISIC0035494,0.00012298531,0.009978585,7.878826E-06,6.18455E-06,2.2753471E-05,7.4183863E-06,9.412079E-06
ISIC0035495,7.164504E-08,0.0051151463,1.1911723E-08,2.1586258E-08,1.3339021E-08,2.4877119E-08,3.0738167E-07
ISIC0035496,0.00043319789,0.013507328,3.615593E-05,7.169257E-05,1.9607278E-05,3.4070436E-05,0.00013651844
ISIC0035497,4.516456E-06,0.4064037,2.0226805E-06,1.7527279E-06,1.6964935E-06,2.6655707E-06,3.6244537E-06
ISIC0035498,1.4593497E-06,0.09237877,6.815865E-06,2.0312207E-06,2.8264926E-06,2.6046403E-06,1.9201177E-06
ISIC0035499,3.1110532E-09,0.00011090785,1.1102014E-08,3.074351E-09,2.3819823E-08,8.582868E-09,1.3771138E-08
ISIC0035500,5.999918E-08,0.08900626,1.885019E-07,8.003123E-08,1.4234449E-07,1.1695145E-07,4.525259E-07
ISIC0035501,4.344242E-06,0.1250614,5.504249E-07,9.4512353E-07,8.7757536E-07,1.3159596E-06,2.159824E-06
ISIC0035503,4.075155E-08,0.57827824,8.8589026E-08,4.755052E-08,2.9461447E-08,7.280813E-08,1.1908093E-07
ISIC0035504,5.909749E-07,2.4559909E-06,1.9918771E-07,1.1705901E-07,3.0080994E-06,6.65364E-07,1.3816069E-06
ISIC0035505,4.317937E-08,8.3670754E-10,1.847089E-08,9.3569014E-08,6.235703E-08,1.68705E-08,7.866623E-09
ISIC0035506,1.1865512E-05,0.20071365,5.069461E-07,3.0887648E-07,7.81088E-07,3.6873348E-07,1.8985084E-07
ISIC0035507,7.403756E-06,0.2915791,2.149476E-06,2.1770752E-06,2.7712447E-06,2.5081306E-06,3.5559474E-06
ISIC0035508,0.0002628704,0.068743624,1.35064865E-05,1.955214E-05,5.824406E-06,2.2617263E-05,1.7680453E-05
ISIC0035509,1.634113E-08,4.9389437E-10,3.9268763E-10,1.672631E-09,1.8539443E-07,4.600909E-09,4.0251726E-09
ISIC0035510,0.00022701241,0.022006089,4.114875E-06,4.047574E-06,1.4803688E-06,3.728712E-06,3.010654E-06
ISIC0035511,2.9419951E-08,1.22415775E-08,2.5122884E-07,1.6244147E-07,6.96247E-08,5.643081E-08,5.8453566E-08
ISIC0035512,3.5876153E-07,0.04802117,1.0010332E-06,3.8866202E-07,1.041717E-06,5.363888E-07,7.764003E-07
ISIC0035513,2.3985303E-09,2.212606E-10,6.88463E-10,5.116284E-09,2.6811552E-08,4.236875E-09,2.561192E-09
ISIC0035516,7.609232E-05,0.0016296578,1.0959382E-05,2.1591775E-05,2.9993604E-05,1.8349208E-05,9.1740105E-05
ISIC0035517,2.9597932E-11,1.7312991E-11,1.4496185E-10,2.024539E-10,2.0240332E-10,1.2501666E-10,1.09677024E-10
ISIC0035518,0.0002709236,0.0033279036,3.3049204E-05,4.61648E-05,2.7708651E-05,2.4402934E-05,8.1069076E-05
ISIC0035519,1.4859013E-05,0.5929407,4.9774326E-06,2.8409588E-06,1.5993936E-06,5.4644224E-06,3.2451005E-06
ISIC0035520,1.302428E-06,1.3495211E-06,3.6550087E-08,8.3239776E-08,4.4922191E-07,3.643093E-08,9.633013E-07
ISIC0035521,2.8589434E-07,4.7343234E-05,6.886551E-09,1.1568007E-08,5.1484047E-08,6.1436523E-09,5.9055807E-08
ISIC0035522,7.271237E-08,1.16878365E-08,1.6987133E-07,4.8330435E-07,2.4557514E-07,1.1811323E-07,6.6753266E-08
ISIC0035523,3.6393749E-06,0.03540976,2.1619476E-07,2.2887588E-07,1.7960632E-07,2.6849273E-07,4.534106E-07
ISIC0035524,4.9671194E-06,0.10407826,9.4767057E-07,1.4036318E-06,5.7696303E-07,2.0153348E-06,4.4409812E-06
ISIC0035525,1.1734577E-10,3.232402E-11,2.2812214E-11,2.9065855E-10,7.507512E-10,4.3896272E-11,4.074022E-11
ISIC0035526,8.0569325E-06,0.12225815,6.48133E-07,8.424651E-07,6.7443324E-07,1.3525179E-06,1.2978007E-06
ISIC0035527,2.0652835E-11,1.375988E-11,2.077782E-10,8.1743085E-11,7.461996E-11,1.3430095E-10,2.590398E-10
ISIC0035528,2.077984E-06,7.0612936E-05,2.8557848E-08,3.7550684E-08,2.21001E-08,1.8680245E-08,8.059586E-08
ISIC0035529,2.9875619E-05,0.21954346,3.4250484E-06,4.9457776E-06,3.8033018E-06,7.300075E-06,7.055586E-06
ISIC0035530,0.00022065516,0.39034832,3.769773E-05,2.0671507E-05,6.8128434E-06,2.7429493E-05,2.398759E-05
ISIC0035531,0.0016604017,0.014571565,3.992943E-05,8.8783425E-05,1.4078269E-05,6.427981E-05,5.8245147E-05
ISIC0035532,1.00038315E-08,0.000463845,4.9313496E-09,3.140493E-09,4.113279E-08,4.7232045E-09,2.0879504E-08
ISIC0035533,1.0484806E-06,0.00010309868,9.545414E-09,1.0401863E-08,5.271818E-07,1.9419307E-08,4.215315E-08
ISIC0035534,0.0006312672,0.087567516,0.000102314974,0.000128204,3.457564E-05,9.465441E-05,0.00023086106
ISIC0035535,6.6969034E-07,6.2428626E-05,1.6524301E-07,1.5233269E-07,1.8541683E-06,1.6006113E-07,1.9172874E-07
ISIC0035536,7.1171167E-09,0.31197566,2.036485E-08,1.2500605E-08,9.549857E-09,2.127378E-08,9.184888E-08
ISIC0035537,3.0666205E-09,1.754589E-08,1.4543612E-08,3.58292E-08,1.9613694E-08,1.1502399E-08,8.113381E-09
ISIC0035538,4.0765775E-05,0.02028318,2.2387243E-05,2.9286784E-05,2.4134673E-05,2.4374742E-05,9.961113E-05
ISIC0035539,8.411002E-05,0.002691851,5.0377284E-06,1.02823915E-05,2.990842E-06,5.357679E-06,2.2988832E-05
ISIC0035540,8.680665E-08,0.00038735996,1.0789203E-06,3.0353152E-07,4.096372E-07,4.673312E-07,2.5001734E-06
ISIC0035541,9.069059E-11,7.562507E-06,2.340917E-10,6.801629E-11,1.5193384E-09,1.4642267E-10,1.6736171E-09
ISIC0035542,6.044197E-07,0.025632344,3.3560374E-07,2.932796E-07,9.766532E-07,2.7632592E-07,2.2994813E-07
ISIC0035543,9.1854713E-07,3.259681E-05,1.7436397E-08,4.077667E-08,2.9291003E-08,1.2065912E-08,1.15729556E-07
ISIC0035544,7.0773075E-07,0.047415286,3.906348E-06,1.5213149E-06,2.0021207E-06,1.5425671E-06,2.3939122E-06
ISIC0035545,2.584117E-06,0.00011462003,8.902468E-08,2.0353632E-07,2.670512E-07,7.402723E-08,5.9807684E-07
ISIC0035546,2.806498E-05,0.06923479,9.618468E-06,9.494233E-06,6.9962744E-06,7.5172215E-06,3.2176344E-05
ISIC0035547,1.5700208E-13,2.5393576E-12,9.2994145E-12,1.1965552E-12,9.5557365E-14,6.1363084E-13,2.4591592E-13
ISIC0035548,1.4919396E-09,0.004588581,7.9631794E-09,3.101402E-09,5.326754E-09,5.8417986E-09,6.975749E-08
ISIC0035550,1.0310235E-11,7.4891156E-11,4.0079734E-13,3.354419E-13,1.3111932E-10,1.3172656E-12,1.2824371E-11
ISIC0035551,1.3269496E-07,0.023875203,1.8409928E-07,1.0404864E-07,1.737878E-07,1.590382E-07,8.311879E-07
ISIC0035553,1.0434332E-08,5.6120502E-08,4.3737006E-10,4.0528736E-10,9.3276775E-08,1.902496E-09,7.098205E-09
ISIC0035554,2.7384972E-09,4.006286E-06,2.4962539E-11,4.9098895E-11,3.4279385E-10,2.325611E-11,6.983144E-10
ISIC0035555,8.8668785E-05,0.0006730789,0.00016441199,9.076708E-05,0.00016801649,0.00016546428,0.00027369166
ISIC0035556,0.00022500879,0.008362759,0.00010878005,0.00012076463,0.00014573564,0.00012403975,0.0003488333
ISIC0035557,1.8811277E-09,1.7306581E-08,7.7355535E-09,3.2077399E-09,1.8021174E-08,1.6534761E-08,5.809888E-08
ISIC0035558,4.081066E-05,0.022507785,3.752764E-05,3.0990654E-05,3.4293338E-05,4.6582398E-05,0.00014531547
ISIC0035559,1.5015301E-07,0.0021339941,1.2307599E-08,2.884173E-08,1.7838385E-08,2.588563E-08,2.9039404E-07
ISIC0035560,3.8118208E-07,2.2287495E-06,2.6275632E-06,2.6730115E-06,1.3320305E-06,1.2525506E-06,1.2134988E-06
ISIC0035561,1.13023635E-08,4.2658233E-09,8.511934E-09,1.008968E-08,8.684143E-08,2.3843368E-08,2.7237201E-08
ISIC0035563,2.6624812E-07,0.039446566,4.8380884E-06,9.686472E-07,7.305907E-07,1.696958E-06,1.4418472E-05
ISIC0035564,6.814039E-06,0.00013348632,6.3574066E-07,1.0376459E-06,4.642418E-06,1.1662215E-06,7.85891E-06
ISIC0035565,1.3303243E-06,0.7019655,1.8652228E-06,9.895859E-07,7.9554616E-07,1.1184458E-06,6.7853955E-07
ISIC0035566,1.1241245E-07,0.088532805,6.621812E-08,7.456586E-08,7.571815E-08,1.6425771E-07,6.97513E-07
ISIC0035567,3.1443793E-07,0.0030718325,3.6594631E-06,8.98025E-07,3.5833548E-07,2.392942E-06,1.4471702E-06
ISIC0035568,4.1381415E-10,7.2948283E-06,3.943323E-09,1.0568324E-09,5.847495E-09,3.5031056E-09,3.3113086E-08
ISIC0035569,1.9967898E-07,0.22934142,1.0401268E-06,3.337793E-07,4.877332E-07,4.760901E-07,1.0536518E-06
ISIC0035571,4.8510036E-11,3.69094E-08,5.4413258E-12,4.0911202E-12,2.798282E-10,2.5821636E-11,3.1959213E-10
ISIC0035572,4.8887544E-10,4.5184385E-09,1.2621136E-08,8.605144E-09,2.3541582E-09,4.8354614E-09,6.802336E-09
ISIC0035574,1.5808311E-07,0.00012779683,8.846134E-07,3.6360547E-07,9.131111E-07,5.914919E-07,2.0864115E-06
ISIC0035575,1.168812E-09,4.590075E-09,2.4994046E-10,7.169842E-10,1.0344783E-08,5.5162985E-10,2.6941838E-10
ISIC0035576,2.723111E-09,5.4914036E-08,3.3567698E-08,3.6418076E-08,1.4449217E-08,3.2099756E-08,1.350764E-08
ISIC0035577,5.437757E-08,0.0045128013,2.8747627E-07,1.12620846E-07,2.807738E-07,1.8705441E-07,7.3063325E-07
ISIC0035578,6.772621E-07,0.13614556,1.2827029E-06,6.333128E-07,1.2655387E-06,6.923945E-07,8.656118E-07
ISIC0035579,2.2198606E-07,5.1488596E-06,1.4110329E-08,1.4923588E-08,2.01717E-07,2.2724178E-08,1.14099855E-07
ISIC0035580,3.1609736E-05,0.0043359073,2.8862726E-06,5.1458946E-06,1.9793652E-06,2.9622881E-06,1.9250045E-05
ISIC0035581,4.1419404E-05,0.003055897,2.1845226E-06,5.1262386E-06,4.812365E-06,2.8860084E-06,7.83344E-06
ISIC0035582,3.470898E-05,0.0015660462,8.448079E-07,1.037359E-06,1.6411977E-05,1.5601001E-06,1.6393096E-06
ISIC0035583,1.1020215E-09,1.2651442E-06,1.2310422E-11,1.8680715E-11,3.329685E-10,3.2126964E-11,2.9082217E-10
ISIC0035584,2.7686275E-09,3.9739212E-11,2.4461858E-10,1.6345172E-09,2.6459492E-08,1.3222442E-09,2.0842927E-09
ISIC0035586,1.8265313E-08,1.6399866E-07,8.5499316E-08,2.9216068E-08,1.2477777E-07,1.9324465E-07,4.2590815E-07
ISIC0035587,6.338434E-08,0.012763057,2.3447072E-07,9.3780194E-08,2.5812201E-07,1.239789E-07,6.85465E-07
ISIC0035589,3.5052928E-08,1.7468357E-06,2.652379E-10,5.82053E-10,1.4939101E-09,2.3375796E-10,6.5380004E-09
ISIC0035590,2.075942E-08,4.095116E-09,5.274707E-09,3.5996955E-08,1.14628826E-07,1.0760955E-08,9.137129E-09
ISIC0035591,1.0744592E-05,0.106087975,1.351324E-06,1.1633845E-06,6.2008223E-07,1.4634277E-06,2.4054277E-06
ISIC0035592,0.00046340728,0.0035916737,4.9615987E-06,6.267311E-06,5.263617E-06,2.9194816E-06,3.2544478E-06
ISIC0035593,1.7625591E-07,9.047665E-08,2.3256139E-06,1.7567444E-07,1.5593727E-07,9.897628E-08,5.3320986E-07
ISIC0035594,4.0789577E-12,8.194399E-11,2.895947E-12,4.9119975E-11,1.0603102E-11,3.2023737E-12,4.756201E-13
ISIC0035596,6.263203E-07,0.21504013,1.7496116E-06,7.313847E-07,1.1506808E-06,8.662006E-07,8.9069323E-07
ISIC0035597,2.340397E-08,4.7845668E-05,2.747276E-09,1.9599136E-09,5.2225822E-08,7.705132E-09,3.108688E-08
ISIC0035598,1.3676753E-07,0.0050806613,1.9283338E-07,1.03565135E-07,2.6707693E-07,1.9802741E-07,1.413311E-06
ISIC0035599,0.0005470625,0.00010270118,7.420577E-05,0.00034242056,0.0005908104,0.00024056762,0.00012806032
ISIC0035600,0.00010257864,4.9815193E-05,1.573997E-06,2.581154E-06,7.203624E-07,2.8662814E-06,1.6563774E-05
ISIC0035601,4.059175E-08,4.7268934E-08,1.0582332E-07,3.37149E-07,1.3561534E-07,8.433045E-08,5.3915727E-08
ISIC0035602,1.2033178E-09,3.7992463E-11,1.4413033E-10,7.398368E-10,1.5641069E-08,1.1036686E-09,1.5511381E-09
ISIC0035603,2.1942641E-07,0.019177208,1.6062908E-06,3.8882294E-07,5.4880525E-07,1.054648E-06,1.5283722E-05
ISIC0035604,1.806558E-05,0.08971067,1.4633845E-06,1.5926889E-06,7.43402E-07,1.8404342E-06,1.9253785E-06
ISIC0035605,1.667049E-06,0.0030848356,5.853183E-07,7.086749E-07,1.0738646E-06,6.857128E-07,5.0297886E-06
ISIC0035606,1.7091779E-08,4.1820997E-10,7.5259493E-10,2.7489953E-09,4.093115E-07,1.2615024E-08,1.3347267E-08
ISIC0035607,1.6342257E-05,0.0030697873,1.8115173E-06,2.1487235E-06,5.6145573E-06,1.7210858E-06,8.593995E-06
ISIC0035609,2.103704E-06,0.15431891,1.3781341E-06,1.0453734E-06,8.5169864E-07,1.2147748E-06,2.938095E-06
ISIC0035610,0.0013352673,0.00032831624,4.3567056E-06,7.3955634E-06,8.820064E-06,9.989828E-06,1.5768299E-05
ISIC0035611,9.56719E-10,1.6052686E-08,1.407823E-08,2.0774829E-08,7.0939414E-09,1.3453721E-08,7.6464675E-09
ISIC0035612,5.8258667E-08,8.690187E-09,4.728399E-08,2.940598E-08,6.0359423E-07,2.065443E-07,2.7247964E-07
ISIC0035614,5.6487646E-09,8.983023E-05,1.0013181E-09,8.578984E-10,5.820233E-09,1.4715658E-09,2.3202844E-08
ISIC0035615,1.3670116E-09,4.8162265E-06,2.0021653E-11,4.7963356E-11,2.096904E-10,2.9287215E-11,5.498766E-10
ISIC0035616,1.0518572E-05,0.00223356,7.4654724E-07,1.2383559E-06,5.323065E-07,8.273941E-07,4.3003674E-06
ISIC0035617,3.3922256E-09,2.0118929E-05,1.9079542E-09,9.412112E-10,2.2589653E-08,2.370451E-09,1.3225021E-08
ISIC0035618,2.3058064E-06,0.29948404,2.5325485E-06,1.5602087E-06,2.0257596E-06,2.2690303E-06,4.33186E-06
ISIC0035619,1.2927111E-07,1.4531032E-06,1.5986567E-08,1.2295211E-08,5.567469E-07,2.6830122E-08,2.8774474E-08
ISIC0035621,2.5866519E-05,0.05303765,2.866254E-06,3.8712383E-06,1.3125679E-06,3.931504E-06,1.0071069E-05
ISIC0035622,1.0402924E-10,3.2966918E-10,5.0467337E-09,1.5731956E-09,3.3466277E-10,8.8025365E-10,1.1604243E-09
ISIC0035623,3.1588687E-10,5.930591E-13,1.0100332E-11,2.3281807E-11,1.9959227E-12,4.0890685E-12,4.6723996E-13
ISIC0035624,2.440138E-07,3.3151697E-05,2.4319793E-09,2.8980678E-09,2.6339501E-08,1.7208615E-09,1.7037616E-08
ISIC0035626,4.7338963E-11,1.7793978E-11,1.6219544E-10,1.6250416E-10,4.3592507E-10,2.988373E-10,2.3961055E-10
ISIC0035627,1.349573E-10,3.8461925E-12,1.7204396E-11,6.815823E-11,1.6397851E-09,1.437246E-10,1.8707681E-10
ISIC0035628,3.7897134E-08,0.007066009,1.7193956E-08,1.9382783E-08,2.2512403E-08,2.3531449E-08,2.9871345E-07
ISIC0035629,4.010425E-05,0.001285404,4.666254E-06,9.452215E-06,9.968339E-06,5.8037685E-06,4.370389E-05
ISIC0035630,7.0216627E-10,4.936363E-10,1.2774874E-09,4.1371573E-09,4.3357447E-09,1.0854205E-09,1.265862E-09
ISIC0035631,3.1360037E-09,1.0122005E-05,8.322676E-12,1.5996668E-11,1.4044396E-10,5.726396E-12,1.4388066E-10
ISIC0035632,3.3425927E-08,4.281484E-08,4.5692963E-12,3.603839E-11,5.8863696E-09,3.0051017E-11,1.1458696E-11
ISIC0035633,0.0013547983,0.00025948658,3.8600097E-05,8.409759E-05,7.814299E-05,0.00010211516,0.00060781435
ISIC0035635,4.3535714E-08,6.5894674E-05,9.681987E-08,1.04859296E-07,2.6918522E-07,7.3116794E-08,1.3035584E-07
ISIC0035636,2.624708E-07,4.836506E-05,1.5308986E-09,2.3569078E-09,7.261812E-08,2.489125E-09,2.2812639E-08
ISIC0035637,5.1381026E-06,0.028606992,5.169324E-07,7.641126E-07,6.314559E-07,8.023625E-07,1.8628443E-06
ISIC0035638,6.91058E-12,1.2001691E-08,2.4563127E-10,3.7866532E-10,2.6353631E-11,2.7813396E-10,1.4444538E-11
ISIC0035639,2.209144E-10,2.4434252E-10,9.640062E-09,1.8412352E-09,3.0186434E-10,3.4583314E-10,1.6372091E-10
ISIC0035640,0.0001777826,0.024171941,1.158359E-05,1.0158676E-05,3.4250617E-05,9.621642E-06,1.3911813E-05
ISIC0035641,2.7079572E-08,2.5797097E-05,5.9855134E-09,5.1659503E-09,5.1432224E-08,1.2402851E-08,1.10324436E-07
ISIC0035642,2.664615E-07,0.001024507,3.0507184E-08,1.7930146E-08,3.0938858E-07,3.5551526E-08,4.705412E-08
ISIC0035643,3.235505E-11,7.951981E-12,3.2910105E-11,1.2674752E-10,3.0528519E-10,7.271837E-11,3.827175E-11
ISIC0035644,1.13254465E-07,0.0001703764,6.6226835E-07,2.6420793E-07,4.7024744E-07,4.2143503E-07,8.072154E-07
ISIC0035645,2.1789113E-12,1.1401266E-12,2.6149893E-11,1.8799923E-11,7.2083793E-12,9.1594675E-12,1.0342597E-11
ISIC0035646,6.917108E-06,0.0986286,9.825146E-06,5.410065E-06,1.0688423E-05,6.7561264E-06,1.4626753E-05
ISIC0035647,2.3722873E-09,6.660674E-07,5.7338583E-09,2.8705498E-09,2.8918352E-08,9.753026E-09,4.325678E-08
ISIC0035648,8.735822E-09,6.7454515E-08,5.5616265E-08,2.2664919E-08,3.0474325E-08,3.3184026E-08,1.129935E-07
ISIC0035649,1.8664207E-07,0.032521892,1.6791212E-06,4.3963837E-07,6.790056E-07,7.410435E-07,3.265961E-06
ISIC0035650,1.07645164E-10,1.4747337E-11,9.284585E-11,2.9195651E-10,8.448541E-10,1.6186412E-10,1.4251612E-10
ISIC0035651,4.506225E-06,2.1534484E-05,3.8719033E-08,5.8342852E-08,2.5696816E-06,8.260067E-08,2.5357042E-07
ISIC0035652,0.00027056196,0.001713076,6.0894927E-06,5.495937E-06,1.0218032E-05,3.088914E-06,6.7762917E-06
ISIC0035653,9.084095E-06,5.1712388E-05,7.29783E-08,1.6209111E-07,2.964242E-07,5.5901925E-08,4.2535734E-07
ISIC0035654,9.3879316E-07,0.0007674877,8.310221E-09,1.2487403E-08,3.4277724E-07,1.2879864E-08,8.405309E-09
ISIC0035656,4.937413E-07,5.7095795E-06,1.6425618E-09,2.6893487E-09,3.3871981E-07,4.625714E-09,3.395443E-09
